pageName,postText,postDate,postLink
ejan2016,"ลมหนาวเริ่มมาแล้วมีอุปกรณ์แคมปิ้งกันหรือยัง?

อีจันแคมป์ อีพีนี้พาลูกเพจไปบุกคลังแสงของ อุปกรณ์แคมปิ้งกับร้าน WANDARA ถนนบางนาตราด กม.25 อภิมหาอาณาจักรของคนรักกิจกรรมกลางแจ้ง ที่รวบรวมแบรนด์ชั้นนำจากทุกมุมโลกไม่ว่าจะเป็นสวีเดน,อเมริกา,ออสเตรเลีย,ญี่ปุ่น,เกาหลีหรือแบรนด์ไทยก็มี

พร้อมแนะนำ 6 ไอเทมแคมปิ้งสำหรับชาวแคมป์มือใหม่ อลังการตระการตาขนาดไหนไปดูกันเลย…ดูแล้วลูกเพจอย่าลืมไปเติมของนะครับ",2024-11-21T13:01:21.000Z,https://www.facebook.com/100081883222566/posts/566102292795873
ejan2016,"เกิดอะไรขึ้น กับรักครั้งนี้?
#ครูเต้ย อภิวัฒน์ 
เลิก #น้องขนม 
ฟังเหตุผล จบรัก 5 ปี 
หลังสร้างครอบครัว มาด้วยกัน
(มีคลิป)",2024-11-21T12:51:17.000Z,https://www.facebook.com/100081883222566/posts/566096412796461
ejan2016,"มางานนี้งานเดียวถือว่า คุ้ม ! 
ถ้าพรุ่งนี้ว่าง อยากชวนลูกเพจมาเดินงาน Thailand Food Travel Mart 2024  โดยจัดขึ้นเป็นวันแรกค่ะ ที่สุดของวงการอาหารไทย แถมได้กระทบไหล่คนดังของวงการอาหาร จากทั่วประเทศ

มีเวทีเสวนา แชร์เทคนิคการต่อยอดธุรกิจ กับผู้ผลิตวัตถุดิบโดยตรง เทคนิค AI เปลี่ยนโฉมธุรกิจอาหาร เทคนิคปั้นร้านให้ปัง ดังทะลุโซเชียล 

“สูตรอาหารดีๆ ที่เหล่าเชฟคนดัง พร้อมแชร์ให้กับทุกคนฟัง”
ถ้าอยากปัง ต้องมาค่ะ 

ที่สำคัญงานนี้ เขายกความอร่อยมาไว้ในงาน ถึง 30 ร้านดัง ระดับ Michelin จากทั่วฟ้าเมืองไทย 
และช่วงเวลา #นาทีทอง ช่วงที่ทุกคนห้ามพลาด กับสินค้าราคาโปรโมชั่นพิเศษ เช่น กุ้งลำปำ 3 น้ำ จาก จ.สงขลา และ จ.พัทลุง , ปลากะพงปลอดภัย , ไข่ไก่ฟองละ 1 บาท , น้ำมันพืช มีสุข และแก๊ส PT

โดยงาน Thailand Food Travel Mart  จัดตั้งแต่ วันที่ 22 – 24 พฤศจิกายน 2567 3 วันเท่านั้น ตั้งแต่เวลา 10.30 – 20.00 น. ที่อาคารฟีนิกซ์ ประตูน้ำ มาเจอกันนะคะ ช้อปของถูก หอบของดี กลับบ้านกันค่ะ",2024-11-21T12:45:15.000Z,https://www.facebook.com/100081883222566/posts/566092782796824
khobsanung,"ความจริงมีเพียงหนึ่งเดียว!!

เมื่อ "" คำโกหก "" ทำลายได้ทุกสิ่ง

กับโปสเตอร์แรกของ Six Lying University Students 
หรือชื่อไทย ‘ใครโกหกยกมือขึ้น’

ตัวหนังเข้าฉาย 20 ธันวาคมนี้
ปล.ตัวหนังมี มินามิ ฮามาเบะ = ไปดู!!!!",2024-11-21T05:39:04.000Z,https://www.facebook.com/100064520479802/posts/977847824375891
khobsanung,"GANNIBAL  ยืนยันซีซั่นสองจะพร้อมลง Disney+ Hostar 19 มีนาคมนี้
.
โดย GANNIBAL ซีซั่นแรกสามารถดูได้ทาง Disney+ Hostar",2024-11-21T05:22:36.000Z,https://www.facebook.com/100064520479802/posts/977840017710005
khobsanung,"โปสเตอร์ใหม่ของไรเดอร์

ตัวตึงทั้งนั้นนนนนนน
โดยตัวหนังกำหนดฉาย 10 ธันวาคมนี้",2024-11-21T05:04:54.000Z,https://www.facebook.com/100064520479802/posts/977831701044170
DramaAdd,"ดูเหมือน กทม ตอนนี้จะมีแต่ขอทานนะครับ อันนี้ลูกเพจส่งมา ติดทางลง BTS เลย

จ่าคะ bts พร้อมพงษ์มีขอทานแทบทุกวันค่ะ อุ้มเด็ก พาเด็กมาขอทาน เห็นตั้งแต่เด็กทารก ยันเด็กโตค่ะ",2024-11-21T13:38:38.000Z,https://www.facebook.com/100044828388736/posts/1097404615097141
DramaAdd,ข่าวฝากประชาสัมพันธ์ ใครมีกล้องหน้ารถหรือมีเบาะแสติดต่อ จขพ ด้วยครับ,2024-11-21T13:37:42.000Z,https://www.facebook.com/100044828388736/posts/1097404018430534
DramaAdd,"ลูกเพจฝากมา ฝากหน่วยงานที่เกี่ยวข้องด้วยจ้า

ขอทานเป็นผู้หญิงและเด็ก กินนอนตรงรถไฟฟ้าเอกมัยเลย ต่างชาติเยอะนะแถวนั้น ไม่น่าใช่คนไทยนะ เคยแจ้ง จนท ไปแล้วไม่สนใจค่ะ พิกัดตรงข้ามขนส่งเอกมัย",2024-11-21T13:35:11.000Z,https://www.facebook.com/100044828388736/posts/1097402651764004
newsth.18,"จ่าย 10 ล้านเพื่อเจอหน้าลูก! 
ดร.หมวย อริสรา ผู้ประกาศช่อง 3 รอนานกว่า 15 ปี ชีวิตครอบครัวถึงสมบูรณ์
.
อ่านต่อใต้คอมเมนต์👇",2024-11-19T07:34:27.000Z,https://www.facebook.com/100063738901281/posts/1142436627890957
newsth.18,"น้อยคนจะได้รู้ เปิดประวัติ “คุณเดวิด วีลเลอร์” สามีท่านผู้หญิงพลอยไพลิน บุตรเขย “ทูลกระหม่อมหญิงฯ”
อ่านต่อใต้คอมเมนต์
#ข่าวบันเทิง #เรื่องลับดารา #เรื่องเล่าข่าวข้น #ไลฟ์สไตล์ดารา #แอนภัททิรา",2024-11-19T01:29:07.000Z,https://www.facebook.com/100063738901281/posts/1142243054576981
newsth.18,"แฟนๆแห่เมนต์ สายไปแล้ว หลัง แฟนเก่าแพรรี่ เคลื่อนไหวประโยคเด็ด
อ่านต่อใต้คอมเมนต์
#ข่าวบันเทิง #เรื่องลับดารา #เรื่องเล่าข่าวข้น #ไลฟ์สไตล์ดารา #แอนภัททิรา #ข่าวดารา",2024-11-18T12:22:00.000Z,https://www.facebook.com/100063738901281/posts/1141748077959812
ejan2016,เกิดอะไรขึ้น กับรักครั้งนี้! ฟังเหตุผล ต้องจบรัก! #ครูเต้ยอภิรักษ์ เลิก #น้องขนม ภรรยา,2024-11-21T12:36:17.000Z,https://www.facebook.com/100081883222566/posts/566086809464088
ejan2016,"ปลากะพงตัวใหญ่เบิ้ม หนักประมาณ 7-9 กิโลกรัม เชฟไก่จัดมาให้แบบสดๆ เอามาประมูลในงาน Thailand Food Travel Mart ซึ่งจัดขึ้นโดยสมาคมภัตตาคารไทยและการท่องเที่ยวแห่งประเทศไทย

ปลากะพงตัวในรูปนี้ เชฟไก่เอามาให้ประมูลกัน เริ่มต้นแค่ 100 บาทเท่านั้น เงินที่ได้ทั้งหมด จะสมทบโครงการของขวัญ 5,000 ชิ้น ของ #อีจัน เอาไว้ซื้อของเล่นไปให้เด็กด้อยโอกาส

งานนี้ห้ามพลาดเด็ดขาด จัดแค่ 3 วันเท่านั้น ที่อาคารฟินิกซ์ ประตูน้ำ เริ่มวันที่ 22-24 พฤศจิกายน นี้ ใครไม่อยากพลาดโปรนาทีทองเด็ดๆ ต้องมาให้ได้เลยล่ะ
ของดีราคาถูกไม่ได้มีบ่อยนะจ๊ะ",2024-11-21T12:17:47.000Z,https://www.facebook.com/100081883222566/posts/566075819465187
ejan2016,"ใครเดาถูกบ้าง 🙋🏻‍♀️
ทำไมเพจเรา ถึงชื่อ “อีจัน”",2024-11-21T12:00:52.000Z,https://www.facebook.com/100081883222566/posts/566064289466340
HKS2017,"เหิมเกริม แก๊งเยาวชนลวงสาวไปทำร้าย บังคับแก้ผ้า แถมโพสต์ประจาน ลั่นไม่กลัวกฎหมาย 

อ่านรายละเอียดในคอมเมนต์

#ลวงเพื่อน #ทำร้ายร่างกาย #ถ่ายคลิปประจาน #โหนกระแส",2024-11-21T09:30:01.000Z,https://www.facebook.com/100063145307143/posts/932789965502505
HKS2017,"ชื่นชม เทวดาน้อยสร้างกุศลยิ่งใหญ่ บริจาคไตมอบชีวิตใหม่ให้ผู้ป่วย

สภากาชาดไทย โพสต์ภาพเทวดาตัวน้อยวัย 1 ขวบ 11 เดือนที่สร้างกุศลอันยิ่งใหญ่ โดยระบุข้อความว่า 
.
""น้องโนอาห์"" เด็กชายณฐพัชร์ เข็มเพ็ชร์ อายุ 1 ขวบ 11 เดือน เสียชีวิต แพทย์ได้วินิจฉัยว่ามีภาวะสมองตาย ทางครอบครัวได้ตัดสินใจบริจาคไต เพื่อช่วยเหลือผู้ป่วยที่รอการรักษาต่อไป
.
สภากาชาดไทย ขอขอบพระคุณในจิตอันเป็นกุศล และขอกุศลแห่งผลบุญในครั้งนี้ อำนวยผลดลบันดาลส่งดวงวิญญาณของน้องโนอาห์ สู่ภพภูมิที่ดีด้วยเทอญ และขอแสดงความเสียใจอย่างสุดซึ้งกับครอบครัวของเด็กชายณฐพัชร์ เข็มเพ็ชร์ ผู้บริจาคอวัยวะ มา ณ ที่นี้
.

#สภากาชาดไทย #บริจาคอวัยวะ #กุศลที่ยิ่งใหญ่ #โหนกระแส",2024-11-21T08:59:04.000Z,https://www.facebook.com/100063145307143/posts/932774622170706
HKS2017,"“ทนายพัช” ให้สัมภาษณ์ทางโทรศัพท์กับทีมช่อง 3 ระบุ ยังเป็นผู้บริสุทธิ์เพราะขณะนี้สิ้นสุดในศาลชั้นต้นแต่ยังไม่ถึงชั้นศาลฎีกา  บอกอย่าเพิ่งวิพากษ์วิจารณ์อะไรมากในชั้นอุทธรณ์อาจจะกลับก็ได้  พร้อมบอกคำตัดสินของศาลชั้นต้นเป็นไปตามที่คาดไว้

#ทนายพัช #แอมไซยาไนด์ #ประหารชีวิตแอมไซยาไนด์  #โหนกระแส",2024-11-21T08:30:42.000Z,https://www.facebook.com/100063145307143/posts/932761418838693
khobsanung,"STRIKING RESCUE หนังใหม่ของพี่จา โดยในเวอร์ชั่นพากย์ไทยจะพากย์เสียงโดย โต๊ะ พันธมิตร ซึ่งจะถือเป็นอีกหนึ่งผลงานท้ายๆของคุณอาโต๊ะ พันธมิตร หลังจากจะเกษียณตัวเองในช่วงเดือนเมษายนปีหน้า
.
STRIKING RESCUE เข้าฉาย 5 ธันวาคมนี้",2024-11-21T04:36:43.000Z,https://www.facebook.com/100064520479802/posts/977818784378795
khobsanung,The Rock กลับมารับบท Maui อีกครั้งใน Moana เวอร์ชั่นคนแสดง,2024-11-21T03:35:25.000Z,https://www.facebook.com/100064520479802/posts/977784137715593
khobsanung,"คาดการณ์เหล่านักแสดงที่จะมารับบทสมาชิกวง The Beatles ในหนังชีวประวัติวงนี้ ที่กำกับโดย  Sam Mendes
.
Paul Mescal รับบท Paul McCartney
Harris Dickinson รับบท John Lennon
Joseph Quinn รับบท George Harrison
Barry Keoghan รับบท  Ringo Starr",2024-11-21T03:21:03.000Z,https://www.facebook.com/100064520479802/posts/977776957716311
DramaAdd,,2024-11-21T12:57:42.000Z,https://www.facebook.com/100044828388736/posts/1097381155099487
DramaAdd,"คืนนี้ตอนเที่ยงคืน เกม starwar outlaw ของค่าย ubisoft
จะวางขายในสตีม มารอดูกันว่ายอดผู้่นจะเป็นเช่นไร
ก่อนหน้านี้เกมนี้มีดราม่าหนักมาก เพราะตัวเกมมีบัคเยอะแบบล้นทะลัก
จนเกมค่าย bethesda ที่ขึ้นชื่อเรื่องบัคเยอะอยู่แล้ว ยังต้องยกธงขาวเพราะบัคน้อยกว่าเกมนี้สุดหูรูด
แถมยังมีประเด็นดราม่าเกี่ยวกับค่ายเด็กหวาน มีส่วนเกี่ยวข้องกับการพัฒนาเกมนี้ จนทำให้ยอดขายของเกมนี้
ที่คาดหวังกันว่าจะปังมากยอดขายหลายล้านก๊อปปี้ แต่วางขายไปหลายเดือนแล้วก็ยังได้แค่ล้านเดียวเท่านั้น
และที่ผ่านมาไม่มีการเปิดเผยยอดผู้เล่นเลยว่าจำนวนเท่าไหร่แต่วันนี้เราน่าจะได้รู้จำนวนตัวเลขคร่าวๆจากฝั่งสตีมแล้ว",2024-11-21T11:28:36.000Z,https://www.facebook.com/100044828388736/posts/1097333821770887
DramaAdd,มุกล่าสุดของมิจฉาชีพอย่าหลงเชื่อห้ามกดลิงค์,2024-11-21T11:03:53.000Z,https://www.facebook.com/100044828388736/posts/1097321235105479
HKS2017,"ญาติเหยื่อเผยหวังลึกๆว่า แอมจะมาขอโทษ แต่เค้าไม่สลด หน้ายิ้ม ขนตางอน หันมามองครอบครัวมีแต่น้ำตา ด้านสามีเหยื่ออีกรายบอก ขอยืดอกรับกรรม อย่าตะบี้ตะบันเอาชนะ มั่นใจ ภรรยาที่เสียชีวิตจากแอม จะได้รับความเป็นธรรมเหมือนคดีก้อย 

อ่านรายละเอียดในคอมเมนต์

#แอม #ก้อย #ไซยาไนด์ #ไม่สลด #โหนกระแส",2024-11-21T07:58:01.000Z,https://www.facebook.com/100063145307143/posts/932745508840284
HKS2017,"Live ""สนธิ"" ร้องสภาทนายความถอด ""ทนายตั้ม""",2024-11-21T07:43:04.000Z,https://www.facebook.com/100063145307143/posts/1143508233955406
HKS2017,"พฐ. เตรียมขนศพออกจากสำนักสงฆ์หูทิพย์ตาทิพย์ เร่งประสานญาติ ลูกชายเผยนำร่างพ่อมาบริจาคถวายเพราะเป็นลูกศิษย์ ฝึกหูทิพย์ตาทิพย์แล้วได้จิตที่เป็นสมาธิ คิดทันคนอื่น

ติดตามรายละเอียดเพิ่มเติมในคอมเมนต์

#สำนักสงฆ์ #หูทิพย์ตาทิพย์ #นั่งสมาธิกับศพ #โหนกระแส",2024-11-21T07:30:01.000Z,https://www.facebook.com/100063145307143/posts/932732762174892
newsth.18,"หม่ำ จ๊กมก เผยอายุมากแล้ว เตรียมไล่ขายทรัพย์สินให้หมด
อ่านต่อใต้คอมเมนต์
#ข่าวบันเทิง #เรื่องลับดารา #เรื่องเล่าข่าวข้น #ไลฟ์สไตล์ดารา #แอนภัททิรา #ข่าวดารา",2024-11-18T06:59:04.000Z,https://www.facebook.com/100063738901281/posts/1141544421313511
newsth.18,"สุดเศร้า ‘อุ้ม พรรษวุฒิ’ ลูกชาย ‘สมบัติ เมทะนี’ เสียชีวิตแล้ว
อ่านต่อใต้คอมเมนต์
#ข่าวบันเทิง #เรื่องลับดารา #เรื่องเล่าข่าวข้น #ไลฟ์สไตล์ดารา #แอนภัททิรา #ข่าวดารา",2024-11-18T03:49:05.000Z,https://www.facebook.com/100063738901281/posts/1141452421322711
newsth.18,"เปิดบ้านเกิด ‘ลิซ่า’ ที่บุรีรัมย์ ไม่ทิ้งตา-ยายในบ้านไม้หลังเก่า
อ่านต่อใต้คอมเมนต์
#ข่าวบันเทิง #เรื่องลับดารา #เรื่องเล่าข่าวข้น #ไลฟ์สไตล์ดารา #แอนภัททิรา #ข่าวดารา",2024-11-18T02:24:14.000Z,https://www.facebook.com/100063738901281/posts/1141408621327091
ejan2016,"ปรบมือค่ะ
“มีแล้วต้องแบ่งปัน” ลูกๆขอสานต่อปณิธานแม่จรีพร #เทพผดุงพรมะพร้าว
ให้ทุน 51 โรงเรียน 10,200,000 บาท เพื่อคุณภาพชีวิตที่ดีของเด็กในพื้นที่ได้รับอุทกภัยซ้ำซ้อน 
อ่านข่าวต่อ https://www.ejan.co/news/6c5gor5o5oen",2024-11-21T12:00:32.000Z,https://www.facebook.com/100081883222566/posts/566063482799754
ejan2016,ชวนปลดหนี้! “คลัง” เปิดเกณฑ์แก้หนี้เสีย “กลุ่มบ้าน-รถ-เอสเอ็มอี” มาตรการพักดอกเบี้ย 3 ปี ให้ 2.3 ล้านบัญชี,2024-11-21T11:46:06.000Z,https://www.facebook.com/100081883222566/posts/566054016134034
ejan2016,สุขสันต์วันเกิด #อรชรเชิญยิ้ม วัย52ปี #คณะลิเกศรรามน้ำเพชร ร่วมอวยพร,2024-11-21T11:45:02.000Z,https://www.facebook.com/100081883222566/posts/566053476134088
khobsanung,Wicked เข้าฉายแล้ววันนี้ ไปดู Ariana Grande กานนนน,2024-11-21T02:56:15.000Z,https://www.facebook.com/100064520479802/posts/977764821050858
khobsanung,"พรุ่งนี้เราจะได้ดูการแสดงของ  Ariana Grande ใน Wicked กันแล้ววว

และนี่คือหนึ่งในการแสดงของเธอที่ผมจดจำเธอได้จาก Don't Look Up",2024-11-20T16:30:13.000Z,https://www.facebook.com/100064520479802/posts/977454737748533
khobsanung,"โปสเตอร์แรกของซีรีส์ที่จะเล่าสู่จุดกำเนิดแรกเริ่มของ ALIEN

อย่าง ‘ALIEN: EARTH’

ตัวซีรีส์กำหนดออนแอร์กลางปีหน้า บ้านเราคาดว่าจะได้ดูทาง Disney+ Hotstar",2024-11-20T15:29:28.000Z,https://www.facebook.com/100064520479802/posts/977417811085559
khobsanung,"ยืนยัน ธี่หยด 3 จะมาแน่นอน คาดฉาย  8 ตุลาคม 2568  ( วันฉายยังไม่ยืนยัน ) 
.
โดยเนื้อหาข่าวอ้างอิงจากเวบ bangkokbiznews ที่ได้ยืนยันว่าตอนนี้ตัวหนังกำลังอยู่กระบวนการเขียนบทภาคใหม่กันแล้ว และภาคนี้ ""ณเดชน์ คูกิมิยะ"" จะกลับมาเช่นเดิม

ส่วนเนื้อหาของหนังยังไม่มีการเปิดเผยในตอนนี้",2024-11-20T14:38:53.000Z,https://www.facebook.com/100064520479802/posts/977380674422606
khobsanung,"Gladiator 2 สนุก ดูเพลิน แต่ไม่สุด! -----------------------------------------ข้าวเกรียบ PR BigBag""อร่อยเข้ม เต็มซอง!""#ข้าวเกรียบรูปวง #ข้าวเกรียบพีอาร์บิ๊กแบ็ก #อร่อยเข้มเต็มซอง #ความอร่อยที่คุ้มค่า #prfoodland",2024-11-20T14:06:52.000Z,https://www.facebook.com/100064520479802/posts/977360151091325
khobsanung,ต่อไปตาเธอแล้ว,2024-11-20T12:41:25.000Z,https://www.facebook.com/100064520479802/posts/977300531097287
ejan2016,ดราม่า! ย้าย 11 ศพ ออกจากสำนักสงฆ์ หูตาทิพย์ ชาวบ้านไม่ยอม ให้ไว้ที่วัด กลัวโรคระบาด อ่านคืบหน้าเรื่องนี้ 👉🏻 https://www.ejan.co/crime/7asfj2skm4od,2024-11-21T11:36:50.000Z,https://www.facebook.com/100081883222566/posts/566049036134532
ejan2016,น่าเหลือเชื่อ!!! ฟังมุม ลูกคนตาย เปิดใจ ตั้งใจเอาศพพ่อ ไปไว้สำนักสงฆ์ ผมฝึกแล้ว ทำให้คิดทันคนอื่น อ่านคืบหน้าเรื่องนี้ 👉🏻 https://www.ejan.co/crime/7asfj2skm4od,2024-11-21T11:26:13.000Z,https://www.facebook.com/100081883222566/posts/566042666135169
ejan2016,เตรียมตัว! “จุลพันธ์” จ่อเปิดลงทะเบียน ‘บัตรคนจน’ รอบใหม่ก่อนสิ้นเดือนมี.ค.68 ชี้ทบทวนคุณสมบัติเข้ม จนไม่จริง “ไม่มีสิทธิ”,2024-11-21T11:21:16.000Z,https://www.facebook.com/100081883222566/posts/566038122802290
HKS2017,"3 ยอดกุมาร 'คิริน-ไนร่า-เอเดน' ตอบคำถามเรื่องการบูลลี่ ชาวเน็ตแห่ชื่นชม ทัศนคติน้องๆ ดีมาก เด็กคุณภาพของแท้

ติดตามรายละเอียดในคอมเมนต์

#คิริน #ไนร่า #เอเดน #กายฮารุ #บูลลี่ #โหนกระแส",2024-11-21T07:00:01.000Z,https://www.facebook.com/100063145307143/posts/932719815509520
HKS2017,"รร.นรต.สั่งอาจารย์หยุดปฏิบัติหน้าที่ เซ่นปมล่วงละเมิดนักเรียน พร้อมตั้งคณะกรรมการสอบข้อเท็จจริง ด้าน ผกก.สามพราน ย้ำคดียอมความกันได้

ติดตามรายละเอียดในคอมเมนต์

#นายร้อยตำรวจ #อาจารย์ #ล่วงละเมิด #อนาจาร #โหนกระแส",2024-11-21T06:30:02.000Z,https://www.facebook.com/100063145307143/posts/932705245510977
HKS2017,"พ่อเผยสาเหตุ ลูกชายจับแฟนสาวมัดมือ ฉุดขึ้นรถ ทำไปเพราะรักมาก หึงมาก ที่ผ่านมาไม่เคยคิดว่าเลิกกัน

ติดตามรายละเอียดในคอมเมนต์

#ลักพาตัว #แฟนสาว #ทำร้าย #เลิกกัน #โหนกระแส",2024-11-21T06:00:05.000Z,https://www.facebook.com/100063145307143/posts/932690348845800
newsth.18,"สามี ‘แมท ภีรนีย์’ ลั่นสะดุดตาเลย กลับมาบ้านเจอภาพนี้
อ่านต่อใต้คอมเมนต์
#ข่าวบันเทิง #เรื่องลับดารา #เรื่องเล่าข่าวข้น #ไลฟ์สไตล์ดารา #แอนภัททิรา #ข่าวดารา",2024-11-18T01:37:20.000Z,https://www.facebook.com/100063738901281/posts/1141385197996100
newsth.18,"แล้วจะผ่านไปเหมือนทุกครั้ง
‘ฟิล์ม’ ใส่บาตรในวันเกิด ขอบคุณทุกคนที่เชื่อมั่น
อ่านต่อใต้คอมเมนต์
#ข่าวบันเทิง #เรื่องลับดารา #เรื่องเล่าข่าวข้น #ไลฟ์สไตล์ดารา #แอนภัททิรา #ข่าวดารา",2024-11-17T14:19:51.000Z,https://www.facebook.com/100063738901281/posts/1141023898032230
newsth.18,"‘แอลลี่ อชิรญา’ ต้องกินข้าวกอง ไม่ชอบช็อปปิ้ง อยากให้ครอบครัวอยู่สบาย
อ่านต่อใต้คอมเมนต์
#ข่าวบันเทิง #เรื่องลับดารา #เรื่องเล่าข่าวข้น #ไลฟ์สไตล์ดารา #แอนภัททิรา #ข่าวดารา",2024-11-17T12:08:56.000Z,https://www.facebook.com/100063738901281/posts/1140926694708617
khobsanung,ตกแต่งสกินเหมือนกัน,2024-11-20T11:52:50.000Z,https://www.facebook.com/100064520479802/posts/977269831100357
khobsanung,"Mason Thames นักแสดงวัย 17 ปี อีกหนึ่งคนที่โตอย่างมีคุณภาพ

The Black Phone
How to Train Your Dragon",2024-11-20T10:44:11.000Z,https://www.facebook.com/100064520479802/posts/977226384438035
khobsanung,"ฆาตกรรม เดอะ มิวสิคัล ซีรีส์ที่สนุกจนอยากแนะนำที่ตอนนี้ขึ้นอันดับ 1 ใน MONOMAX แล้ว
.
ฆาตกรรม เดอะ มิวสิคัล คือซีรีส์ที่ว่าด้วยเรื่องราวคดีฆาตกรรมอันเป็นปริศนา ที่แม้คนตุยเองก็ไม่รู้ว่าใครเป็นคนฆ่าเธอ ซึ่งความแปลกใหม่ของมันเราจะได้เห็นมุมมองของวิญญาณตุยในครั้งนี้ด้วย

คุณกรีนและคุณแพตในซีรีส์คือความดีงามของซีรีส์จริงๆ",2024-11-20T09:57:26.000Z,https://www.facebook.com/100064520479802/posts/977199624440711
ejan2016,สืบต่อ! นำศพพระ เจ้าสำนักองค์เก่า ออกจากโลง มาตรวจ DNA หลังเจอในสำนักสงฆ์ ใช้ศพสอนวิชาหูตาทิพย์ อ่านคืบหน้าเรื่องนี้ 👉🏻 https://www.ejan.co/crime/7asfj2skm4od,2024-11-21T11:14:01.000Z,https://www.facebook.com/100081883222566/posts/566033696136066
ejan2016,"ปิดฉากรัก!
“ขนม” ประกาศชัด
เลิกกับ “ครูเต้ย อภิวัฒน์” แล้ว",2024-11-21T11:10:57.000Z,https://www.facebook.com/100081883222566/posts/566032152802887
ejan2016,"ชีวิต และความลำบาก คนเราเกิดมามีไม่เท่ากันจริงๆ ค่ะ ทุกคนรู้มั้ยคะ ว่าวันเด็กที่สนุกที่สุดในความทรงจำของเรา อาจจะเป็นแค่วันธรรมดาๆ ของเด็กกลุ่มหนึ่ง...

พวกเขาไม่มีโอกาสได้เที่ยวเล่นเหมือนคนอื่น ของขวัญของเล่นสักชิ้น ก็ยังไม่เคยได้ เพราะครอบครัวยากไร้ แสนลำบาก พ่อแม่ยังหาเช้ากินค่ำ

อีจัน อยากเชิญลูกเพจ มาเติมความสุข มอบรอยยิ้มให้เด็กยากไร้เหล่านี้กันค่ะ ใน #โครงการของขวัญห้าพันชิ้นปีที่3 ที่ผ่านมา เรามอบของขวัญให้เด็กยากไร้ จากเหนือจรดใต้ หอบไปให้เองกับมือ แม้จะไม่ได้บอกตรงๆ แต่สายตาและรอยยิ้มของเด็กๆ บอกชัดเจนค่ะ ว่าพวกเขาดีใจจริงๆ

ครั้งนี้เราจะส่ง ของเล่น ตุ๊กตา อุปกรณ์การเรียน
ให้กับน้องๆ พื้นที่ห่างไกล ในวันเด็ก 2568 ค่ะ

ใครอยากสมทบของขวัญ ส่งมาที่ บ้านอีจัน 68/6 ซ.รามอินทรา 8 แขวงอนุสาวรีย์
เขตบางเขน กทม. 10220 

และอีจันหาดใหญ่ อาคารเจเอสพี เพลส 81/1 
ถ.ศรีภูวนารถใน อ.หาดใหญ่ จ.สงขลา 90110

หรือใครไม่สะดวก สามารถร่วมสมทบได้ที่
ธ.กสิกร 197-3-76688-7
เพจอีจันเพื่อโครงการของขวัญ 5,000 ชิ้น
ให้เด็กด้อยโอกาส

*เราขอของขวัญ ตุ๊กตา อุปกรณ์การเรียน ของเล่น มือ1 หรือมือ2 สภาพดีเท่านั้น รบกวนไม่ฝากทิ้งนะคะ

ของขวัญที่ส่งมา อาจเป็นของขวัญชิ้นแรกในชีวิตของเด็กๆ มาร่วมเติมความสุขให้เด็กๆ กันค่ะ",2024-11-21T11:01:07.000Z,https://www.facebook.com/100081883222566/posts/566026829470086
HKS2017,"Live โหนกระแส ญาติเหยื่อเผย สาสมแล้ว!!! โทษประหารชีวิต ""แอม ไซยาไนด์"" ชีวิตแลกชีวิต

#โหนกระแส #หนุ่มกรรชัย",2024-11-21T05:32:34.000Z,https://www.facebook.com/100063145307143/posts/1567133180574290
HKS2017,"รอง ผบช.ก.เผยหลังสอบ 'เจ๊อ้อย' ครั้งนี้เป็นการเก็บตกประเด็น เพื่อให้สำนวนครบถ้วน เตรียมเรียกผู้เกี่ยวข้องสอบเพิ่ม

ติดตามรายละเอียดในคอมเมนต์

#เจ๊อ้อย #ทนายตั้ม #สอบปากคำ #ฉ้อโกง #โหนกระแส",2024-11-21T05:25:01.000Z,https://www.facebook.com/100063145307143/posts/932673688847466
